Nazwa,Matylda
43,934
38,659
21,607
-4,36
-29,524
-46,584
-53,072
-51,107
-46,982
-44,336
-43,464
-43,657
-43,382
-42,454
-41,816
-42,095
-43,454
-45,558
-47,985
-50,367
-52,384
-53,812
-54,493
-54,433
-53,956
-53,565
-53,598
-54,279
-55,696
-57,764
-60,376
-63,352
-66,388
-69,105
-71,204
-72,5
-72,91
-72,46
-71,188
-69,131
-66,355
-62,952
-59,011
-54,608
-49,807
-44,655
-39,202
-33,522
-27,694
-21,8
-15,918
-10,101
-4,381
1,217
6,68
12,001
17,175
22,204
27,099
31,862
36,492
40,986
45,341
49,556
53,637
57,588
61,413
65,112
68,681
72,116
75,411
78,56
81,554
84,382
87,032
89,496
91,766
93,838
95,704
97,359
98,795
100,005
100,981
101,715
102,197
102,418
102,371
102,045
101,43
100,53
99,351
97,891
96,153
94,125
91,788
89,156
86,24
83,015
79,459
75,561
71,307
66,732
61,898
56,797
51,394
45,819
40,216
34,526
28,789
23,067
17,104
11,726
7,719
3,984
0,21
-5,628
-15,936
-27,996
-40,052
-49,366
-52,112
-51,451
-50,007
-49,673
-53,789
-60,173
-66,466
-72,272
-76,409
-79,924
-84,258
-89,211
-94,427
-99,58
-104,395
-108,783
-112,636
-115,577
-116,989
-116,852
-115,753
-114,047
-111,951
-109,701
-107,372
-105,248
-103,888
-103,36
-103,274
-103,375
-103,452
-103,371
-103,199
-102,861
-102,11
-100,923
-99,461
-97,843
-96,205
-94,602
-92,969
-91,302
-89,651
-88,025
-86,417
-84,814
-83,187
-81,53
-79,874
-78,233
-76,619
-75,034
-73,47
-71,923
-70,391
-68,873
-67,37
-65,88
-64,4
-62,929
-61,464
-60,003
-58,546
-57,091
-55,635
-54,177
-52,713
-51,245
-49,775
-48,306
-46,842
-45,386
-43,94
-42,507
-41,092
-39,699
-38,333
-36,998
-35,699
-34,443
-33,233
-32,078
-30,982
-29,952
-28,993
-28,111
-27,31
-26,596
-25,973
-25,445
-25,015
-24,687
-24,461
-24,34
-24,325
-24,414
-24,609
-24,907
-25,306
-25,805
-26,398
-27,083
-27,854
-28,706
-29,632
-30,624
-31,675
-32,777
-33,921
-35,098
-36,297
-37,509
-38,723
-39,929
-41,115
-42,269
-43,38
-44,437
-45,428
-46,342
-47,17
-47,901
-48,527
-49,04
-49,433
-49,699
-49,832
-49,829
-49,684
-49,395
-48,96
-48,378
-47,651
-46,782
-45,774
-44,634
-43,372
-41,998
-40,523
-38,96
-37,325
-35,634
-33,904
-32,156
-30,405
-28,672
-26,977
-25,341
-23,786
-22,332
-20,997
-19,799
-18,754
-17,879
-17,193
-16,708
-16,428
-16,359
-16,503
-16,865
-17,46
-18,295
-19,371
-20,691
-22,254
-24,056
-26,094
-28,349
-30,786
-33,363
-36,029
-38,739
-41,468
-44,185
-46,87
-49,485
-51,963
-54,251
-56,295
-58,036
-59,448
-60,478
-61,061
-61,24
-61,135
-60,927
-60,912
-61,31
-62,234
-63,88
-66,36
-69,604
-73,512
-77,703
-81,564
-84,661
-86,545
-86,697
-84,909
-81,157
-75,487
-68,478
-60,933
-53,598
-47,609
-44,068
-43,79
-47,471
-55,413
-67,473
-82,214
-96,66
-107,576
-111,313
-107,351
-99,016
-86,59
-68,766
-38,803
17,49
106,529
228,857
378,968
538,847
694,714
836,282
950,841
1034,486
1083,398
1091,464
1061,518
995,467
895,232
771,884
635,062
497,479
376,627
279,53
208,005
158,267
118,429
82,762
49,977
20,656
-0,336
-12,07
-17,243
-18,505
-19,5
-22,166
-26,176
-30,935
-35,89
-40,682
-45,217
-49,533
-53,464
-56,745
-59,454
-61,841
-63,876
-65,346
-66,025
-65,555
-63,867
-61,162
-57,554
-53,186
-48,382
-43,581
-39,187
-35,578
-32,926
-31,206
-30,345
-30,187
-30,526
-31,108
-31,751
-32,365
-32,873
-33,258
-33,52
-33,657
-33,683
-33,621
-33,438
-33,049
-32,407
-31,472
-30,233
-28,727
-26,957
-24,912
-22,576
-19,906
-16,889
-13,531
-9,821
-5,748
-1,325
3,427
8,446
13,627
18,904
24,235
29,588
34,952
40,305
45,614
50,852
55,994
61,017
65,903
70,629
75,167
79,506
83,645
87,6
91,406
95,081
98,631
102,055
105,345
108,49
111,485
114,313
116,95
119,379
121,584
123,549
125,265
126,719
127,892
128,764
129,313
129,521
129,373
128,857
127,963
126,686
125,02
122,968
120,535
117,727
114,55
111,013
107,123
102,89
98,326
93,446
88,263
82,796
77,062
71,083
64,883
58,485
51,913
45,195
38,357
31,427
24,433
17,403
10,366
3,351
-3,613
-10,498
-17,276
-23,92
-30,404
-36,703
-42,794
-48,655
-54,268
-59,613
-64,675
-69,441
-73,898
-78,035
-81,846
-85,322
-88,46
-91,257
-93,712
-95,826
-97,603
-99,047
-100,166
-100,968
-101,463
-101,663
-101,579
-101,228
-100,622
-99,778
-98,714
-97,446
-95,993
-94,373
-92,606
-90,71
-88,704
-86,608
-84,439
-82,216
-79,956
-77,675
-75,39
-73,116
-70,868
-68,658
-66,5
-64,406
-62,387
-60,451
-58,608
-56,864
-55,228
-53,703
-52,293
-51,003
-49,834
-48,787
-47,863
-47,06
-46,379
-45,815
-45,367
-45,029
-44,799
-44,669
-44,635
-44,691
-44,831
-45,047
-45,334
-45,685
-46,092
-46,55
-47,051
-47,588
-48,155
-48,745
-49,351
-49,968
-50,59
-51,211
-51,826
-52,429
-53,017
-53,585
-54,129
-54,646
-55,133
-55,587
-56,007
-56,39
-56,736
-57,045
-57,317
-57,552
-57,751
-57,917
-58,05
-58,153
-58,228
-58,276
-58,3
-58,303
-58,287
-58,256
-58,213
-58,16
-58,101
-58,038
-57,975
-57,914
-57,858
-57,808
-57,769
-57,741
-57,727
-57,731
-57,752
-57,792
-57,853
-57,936
-58,04
-58,163
-58,304
-58,46
-58,628
-58,805
-58,985
-59,163
-59,333
-59,49
-59,631
-59,749
-59,838
-59,893
-59,907
-59,876
-59,793
-59,651
-59,44
-59,149
-58,771
-58,3
-57,729
-57,053
-56,264
-55,357
-54,328
-53,18
-51,912
-50,518
-48,992
-47,321
-45,511
-43,574
-41,532
-39,406
-37,214
-34,974
-32,717
-30,478
-28,28
-26,135
-24,033
-21,965
-19,935
-17,961
-16,075
-14,31
-12,679
-11,178
-9,798
-8,538
-7,39
-6,337
-5,341
-4,353
-3,364
-2,408
-1,556
-0,88
-0,421
-0,195
-0,199
-0,423
-0,857
-1,488
-2,303
-3,273
-4,401
-5,713
-7,259
-9,083
-11,168
-13,426
-15,724
-17,95
-19,998
-21,767
-23,25
-24,5
-25,672
-27,033
-28,811
-31,167
-34,289
-38,294
-43,058
-48,319
-53,641
-58,429
-62,319
-65,054
-66,231
-65,608
-63,269
-59,537
-55,118
-50,903
-47,411
-45,117
-44,8
-47,106
-52,449
-60,801
-71,348
-83,159
-95,606
-107,605
-117,558
-122,643
-118,756
-103,726
-76,728
-38,047
9,733
68,428
142,182
232,6
342,475
467,603
598,195
728,471
851,252
961,694
1057,418
1130,058
1168,183
1160,946
1100,433
986,086
830,71
655,515
483,845
339,649
233,107
161,215
114,746
77,861
42,056
7,613
-22,264
-40,955
-46,762
-43,285
-35,039
-27,3
-22,559
-20,844
-22,104
-25,928
-31,987
-39,943
-48,818
-57,422
-65,114
-71,49
-76,178
-79,07
-80,048
-79,191
-76,987
-74,066
-70,914
-67,997
-65,81
-64,632
-64,697
-66,116
-68,727
-72,289
-76,542
-81,149
-85,726
-89,987
-93,674
-96,575
-98,614
-99,745
-99,945
-99,256
-97,732
-95,418
-92,379
-88,678
-84,37
-79,523
-74,215
-68,519
-62,524
-56,317
-49,982
-43,601
-37,234
-30,923
-24,696
-18,568
-12,549
-6,642
-0,845
4,852
10,457
15,97
21,397
26,736
31,993
37,173
42,281
47,32
52,29
57,188
62,009
66,749
71,4
75,951
80,394
84,714
88,902
92,949
96,844
100,579
104,144
107,526
110,716
113,702
116,472
119,014
121,313
123,357
125,132
126,624
127,822
128,713
129,287
129,534
129,445
129,012
128,228
127,089
125,592
123,733
121,513
118,934
115,998
112,712
109,082
105,117
100,829
96,23
91,334
86,157
80,716
75,032
69,123
63,012
56,721
50,275
43,698
37,017
30,259
23,449
16,615
9,784
2,982
-3,764
-10,429
-16,988
-23,419
-29,699
-35,806
-41,72
-47,424
-52,901
-58,134
-63,112
-67,822
-72,254
-76,402
-80,259
-83,821
-87,085
-90,05
-92,719
-95,092
-97,176
-98,974
-100,495
-101,748
-102,742
-103,488
-104
-104,289
-104,37
-104,256
-103,963
-103,505
-102,896
-102,151
-101,286
-100,314
-99,251
-98,11
-96,904
-95,647
-94,351
-93,029
-91,691
-90,348
-89,01
-87,686
-86,385
-85,113
-83,879
-82,689
-81,548
-80,461
-79,433
-78,467
-77,565
-76,729
-75,959
-75,258
-74,624
-74,056
-73,555
-73,12
-72,748
-72,438
-72,189
-71,999
-71,866
-71,789
-71,764
-71,79
-71,865
-71,986
-72,152
-72,36
-72,609
-72,895
-73,217
-73,572
-73,957
-74,37
-74,807
-75,265
-75,742
-76,233
-76,738
-77,251
-77,772
-78,298
-78,827
-79,355
-79,882
-80,405
-80,921
-81,428
-81,924
-82,407
-82,876
-83,327
-83,759
-84,17
-84,559
-84,923
-85,261
-85,571
-85,851
-86,101
-86,318
-86,502
-86,655
-86,775
-86,866
-86,928
-86,965
-86,98
-86,975
-86,953
-86,919
-86,874
-86,823
-86,77
-86,717
-86,669
-86,631
-86,607
-86,603
-86,624
-86,673
-86,756
-86,876
-87,039
-87,248
-87,507
-87,821
-88,194
-88,629
-89,131
-89,705
-90,353
-91,078
-91,881
-92,762
-93,72
-94,752
-95,854
-97,019
-98,242
-99,518
-100,839
-102,201
-103,596
-105,019
-106,465
-107,928
-109,401
-110,875
-112,337
-113,775
-115,176
-116,525
-117,809
-119,014
-120,125
-121,131
-122,023
-122,794
-123,436
-123,935
-124,278
-124,444
-124,422
-124,208
-123,796
-123,191
-122,405
-121,457
-120,384
-119,225
-118,009
-116,755
-115,473
-114,157
-112,808
-111,423
-109,994
-108,531
-107,039
-105,515
-103,97
-102,408
-100,811
-99,153
-97,375
-95,407
-93,214
-90,776
-88,096
-85,213
-82,173
-79,045
-75,928
-72,892
-70,001
-67,32
-64,88
-62,712
-60,87
-59,388
-58,33
-57,783
-57,79
-58,378
-59,57
-61,312
-63,526
-66,092
-68,834
-71,606
-74,297
-76,771
-78,914
-80,692
-82,128
-83,345
-84,528
-85,771
-87,111
-88,652
-90,559
-92,859
-95,421
-97,954
-100,019
-101,336
-101,855
-101,363
-99,422
-95,89
-90,902
-84,855
-78,512
-72,386
-66,65
-61,799
-58,739
-58,19
-60,617
-66,1
-74,284
-84,038
-93,362
-100,216
-101,762
-97,643
-90,746
-81,134
-66,667
-39,766
13,234
99,812
219,077
360,918
507,205
644,234
766,614
877,328
982,183
1080,612
1164,314
1215,858
1218,521
1165,648
1059,307
913,951
749,207
581,587
426,593
295,028
192,85
122,165
79,423
56,751
44,697
37,541
33,34
32,522
37,387
47,048
58,331
68,639
75,075
76,307
72,793
65,152
54,495
42,318
29,792
17,576
6,25
-3,632
-11,676
-17,446
-20,917
-22,607
-23,056
-22,642
-21,721
-20,653
-19,861
-19,927
-21,15
-23,467
-26,719
-30,682
-35,137
-39,891
-44,66
-49,04
-52,719
-55,547
-57,46
-58,483
-58,651
-57,96
-56,443
-54,174
-51,232
-47,693
-43,62
-39,053
-34,041
-28,658
-22,986
-17,117
-11,143
-5,127
0,887
6,861
12,772
18,6
24,328
29,954
35,484
40,918
46,254
51,487
56,61
61,621
66,521
71,315
76,004
80,588
85,062
89,42
93,656
97,764
101,734
105,556
109,216
112,705
116,012
119,131
122,053
124,769
127,271
129,548
131,593
133,396
134,946
136,233
137,246
137,974
138,407
138,535
138,347
137,836
136,993
135,808
134,277
132,393
130,151
127,548
124,584
121,257
117,569
113,525
109,129
104,389
99,314
93,913
88,202
82,193
75,902
69,349
62,553
55,535
48,317
40,925
33,383
25,719
17,959
10,134
2,271
-5,599
-13,447
-21,242
-28,953
-36,552
-44,009
-51,295
-58,382
-65,245
-71,858
-78,197
-84,241
-89,97
-95,365
-100,411
-105,094
-109,402
-113,325
-116,857
-119,992
-122,728
-125,063
-127,002
-128,546
-129,703
-130,482
-130,892
-130,947
-130,66
-130,047
-129,124
-127,911
-126,427
-124,692
-122,728
-120,558
-118,205
-115,691
-113,04
-110,275
-107,42
-104,496
-101,527
-98,533
-95,535
-92,553
-89,605
-86,708
-83,88
-81,135
-78,488
-75,951
-73,536
-71,252
-69,108
-67,111
-65,267
-63,58
-62,053
-60,689
-59,488
-58,45
-57,573
-56,856
-56,295
-55,887
-55,625
-55,505
-55,52
-55,663
-55,928
-56,307
-56,793
-57,378
-58,055
-58,817
-59,656
-60,566
-61,538
-62,566
-63,643
-64,763
-65,919
-67,106
-68,316
-69,545
-70,787
-72,037
-73,289
-74,539
-75,782
-77,012
-78,225
-79,417
-80,584
-81,721
-82,824
-83,89
-84,915
-85,896
-86,829
-87,712
-88,542
-89,314
-90,026
-90,675
-91,258
-91,77
-92,21
-92,574
-92,859
-93,062
-93,182
-93,214
-93,157
-93,009
-92,77
-92,437
-92,01
-91,49
-90,878
-90,177
-89,388
-88,516
-87,562
-86,532
-85,429
-84,26
-83,027
-81,738
-80,398
-79,012
-77,587
-76,131
-74,649
-73,149
-71,639
-70,125
-68,616
-67,119
-65,643
-64,196
-62,786
-61,422
-60,111
-58,863
-57,684
-56,582
-55,563
-54,632
-53,794
-53,052
-52,407
-51,856
-51,399
-51,034
-50,759
-50,569
-50,461
-50,43
-50,473
-50,586
-50,766
-51,004
-51,295
-51,628
-51,994
-52,386
-52,791
-53,196
-53,591
-53,959
-54,289
-54,571
-54,79
-54,931
-54,974
-54,897
-54,684
-54,328
-53,824
-53,172
-52,379
-51,456
-50,428
-49,331
-48,19
-47,031
-45,876
-44,734
-43,63
-42,584
-41,609
-40,727
-39,948
-39,258
-38,644
-38,081
-37,516
-36,903
-36,177
-35,25
-34,07
-32,593
-30,783
-28,634
-26,136
-23,29
-20,13
-16,689
-13,01
-9,178
-5,287
-1,448
2,182
5,47
8,288
10,484
11,964
12,652
12,472
11,395
9,396
6,477
2,702
-1,861
-7,134
-12,988
-19,287
-25,848
-32,406
-38,816
-45,04
-51,083
-57,082
-63,124
-69,16
-75,273
-81,632
-88,196
-94,792
-101,007
-106,123
-109,736
-111,828
-112,253
-110,755
-107,299
-101,992
-95,412
-88,665
-82,376
-76,645
-71,764
-68,335
-66,88
-67,793
-71,026
-75,871
-81,928
-89,275
-96,472
-100,297
-97,786
-85,921
-65,016
-39,267
-9,072
28,473
81,356
162,484
275,835
415,869
569,949
718,487
850,254
964,984
1064,341
1151,726
1222,928
1261,008
1251,416
1185,626
1063,395
903,065
727,98
559,303
417,702
308,736
228,638
171,203
124,382
82,757
46,944
18,281
1,221
-3,778
-0,52
6,878
13,797
18,166
20,18
20,202
18,604
15,352
10,64
5,383
0,527
-3,575
-6,951
-9,857
-12,266
-13,59
-13,624
-12,654
-11,062
-9,191
-7,205
-5,108
-3,142
-1,923
-1,825
-2,901
-5,058
-8,019
-11,541
-15,461
-19,5
-23,231
-26,315
-28,555
-29,857
-30,263
-29,827
-28,57
-26,545
-23,838
-20,541
-16,743
-12,522
-7,936
-3,045
2,066
7,308
12,585
17,808
22,913
27,863
32,631
37,207
41,587
45,772
49,771
53,603
57,282
60,817
64,219
67,492
70,647
73,698
76,659
79,546
82,366
85,126
87,83
90,478
93,073
95,612
98,093
100,509
102,856
105,132
107,333
109,458
111,501
113,457
115,318
117,079
118,73
120,262
121,663
122,923
124,028
124,966
125,725
126,292
126,655
126,801
126,718
126,396
125,825
124,995
123,899
122,53
120,882
118,953
116,74
114,242
111,46
108,398
105,058
101,447
97,572
93,443
89,068
84,46
79,632
74,598
69,374
63,976
58,421
52,729
46,919
41,012
35,028
28,987
22,913
16,826
10,747
4,697
-1,304
-7,236
-13,081
-18,821
-24,44
-29,922
-35,254
-40,424
-45,419
-50,232
-54,854
-59,278
-63,499
-67,513
-71,318
-74,913
-78,298
-81,473
-84,442
-87,209
-89,776
-92,15
-94,338
-96,345
-98,18
-99,852
-101,369
-102,741
-103,977
-105,089
-106,085
-106,978
-107,776
-108,491
-109,131
-109,707
-110,227
-110,7
-111,135
-111,537
-111,915
-112,274
-112,619
-112,956
-113,29
-113,623
-113,958
-114,3
-114,649
-115,008
-115,377
-115,759
-116,153
-116,561
-116,982
-117,416
-117,863
-118,322
-118,792
-119,272
-119,76
-120,255
-120,755
-121,258
-121,763
-122,267
-122,768
-123,265
-123,757
-124,242
-124,718
-125,185
-125,642
-126,088
-126,521
-126,943
-127,352
-127,748
-128,13
-128,499
-128,855
-129,196
-129,523
-129,836
-130,133
-130,414
-130,678
-130,925
-131,152
-131,361
-131,548
-131,715
-131,859
-131,98
-132,077
-132,15
-132,198
-132,22
-132,217
-132,187
-132,13
-132,045
-131,933
-131,792
-131,623
-131,425
-131,198
-130,943
-130,66
-130,349
-130,011
-129,646
-129,256
-128,842
-128,406
-127,95
-127,476
-126,987
-126,486
-125,978
-125,465
-124,951
-124,442
-123,94
-123,45
-122,976
-122,522
-122,092
-121,69
-121,319
-120,983
-120,685
-120,429
-120,218
-120,054
-119,939
-119,876
-119,865
-119,908
-120,005
-120,154
-120,356
-120,609
-120,912
-121,26
-121,652
-122,084
-122,55
-123,046
-123,566
-124,102
-124,648
-125,194
-125,733
-126,255
-126,753
-127,216
-127,637
-128,005
-128,312
-128,548
-128,706
-128,777
-128,754
-128,629
-128,395
-128,049
-127,585
-127
-126,292
-125,46
-124,505
-123,43
-122,24
-120,943
-119,549
-118,069
-116,514
-114,897
-113,23
-111,524
-109,793
-108,051
-106,309
-104,585
-102,895
-101,258
-99,698
-98,232
-96,878
-95,647
-94,544
-93,573
-92,742
-92,06
-91,543
-91,21
-91,073
-91,15
-91,46
-92,006
-92,792
-93,797
-94,974
-96,283
-97,684
-99,152
-100,687
-102,269
-103,851
-105,377
-106,761
-107,922
-108,834
-109,425
-109,587
-109,322
-108,658
-107,75
-106,933
-106,374
-106,076
-106,078
-106,363
-106,837
-107,482
-108,03
-107,976
-107,295
-106,248
-105,153
-104,448
-104,405
-105,086
-106,65
-109,445
-113,267
-117,291
-121,462
-125,752
-129,174
-131,681
-131,52
-126,624
-120,016
-114,363
-112,178
-114,96
-117,06
-113,264
-102,722
-87,587
-71,256
-52,46
-20,824
39,848
137,942
270,696
424,234
575,665
710,922
828,281
930,803
1024,568
1107,743
1163,992
1175,279
1129,158
1021,486
866,753
689,363
512,297
357,377
234,971
144,146
80,457
36,175
6,496
-9,165
-11,132
-1,537
12,62
22,989
24,113
15,99
5,29
-1,24
-0,911
4,5
9,535
10,434
6,866
0,287
-7,069
-14,097
-20,718
-26,531
-30,954
-33,63
-34,534
-33,993
-32,344
-29,773
-26,489
-23,03
-20,173
-18,417
-17,901
-18,527
-20,049
-22,274
-25,048
-28,068
-30,91
-33,246
-34,857
-35,652
-35,663
-34,911
-33,4
-31,169
-28,276
-24,789
-20,786
-16,329
-11,46
-6,234
-0,71
5,039
10,934
16,896
22,856
28,763
34,586
40,303
45,898
51,362
56,69
61,883
66,954
71,909
76,751
81,485
86,108
90,625
95,047
99,378
103,624
107,785
111,858
115,841
119,73
123,519
127,2
130,766
134,205
137,508
140,667
143,674
146,522
149,203
151,705
154,021
156,142
158,058
159,757
161,23
162,463
163,447
164,17
164,621
164,791
164,669
164,246
163,515
162,469
161,102
159,408
157,387
155,035
152,353
149,343
146,009
142,356
138,391
134,124
129,564
124,724
119,619
114,262
108,671
102,863
96,857
90,674
84,335
77,861
71,275
64,602
57,864
51,086
44,293
37,51
30,761
24,071
17,463
10,96
4,584
-1,643
-7,701
-13,572
-19,237
-24,682
-29,891
-34,852
-39,554
-43,987
-48,143
-52,017
-55,603
-58,9
-61,906
-64,622
-67,048
-69,189
-71,048
-72,633
-73,95
-75,008
-75,816
-76,385
-76,725
-76,85
-76,772
-76,504
-76,061
-75,456
-74,706
-73,824
-72,825
-71,725
-70,537
-69,276
-67,955
-66,589
-65,191
-63,772
-62,346
-60,922
-59,513
-58,128
-56,777
-55,469
-54,213
-53,016
-51,885
-50,828
-49,848
-48,952
-48,145
-47,428
-46,807
-46,283
-45,857
-45,531
-45,304
-45,177
-45,148
-45,214
-45,373
-45,623
-45,959
-46,378
-46,875
-47,445
-48,083
-48,785
-49,543
-50,353
-51,207
-52,098
-53,019
-53,963
-54,921
-55,884
-56,843
-57,79
-58,714
-59,607
-60,457
-61,256
-61,993
-62,657
-63,24
-63,73
-64,119
-64,398
-64,557
-64,588
-64,486
-64,243
-63,854
-63,314
-62,619
-61,767
-60,755
-59,58
-58,243
-56,743
-55,082
-53,262
-51,287
-49,162
-46,893
-44,492
-41,971
-39,343
-36,623
-33,828
-30,975
-28,085
-25,177
-22,274
-19,396
-16,564
-13,801
-11,13
-8,575
-6,16
-3,905
-1,829
0,052
1,723
3,168
4,371
5,327
6,031
6,477
6,658
6,557
6,161
5,465
4,469
3,175
1,593
-0,27
-2,394
-4,74
-7,269
-9,932
-12,678
